Title,Company,Location,Date,Link
열정 가득한 풀스택[Full-Stack] 개발자  모집,(주)넥스트코어테크놀로지,서울 송파구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51326364&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
[CAL/일본근무]비전공자 환영/ WEB개발 정규직 채용(일본어필수),칼주식회사(영업소),일본,~ 08/13(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51293107&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
2025년도 하반기 공무직 등 근로자 채용 재공고,국립기상과학원,충남 태안군,~ 07/29(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51383491&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
(주)메타랩코리아 스마트 제조·IT 융합 혁신팀 기획·전략 모집,(주)메타랩코리아,부산 사상구,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51401206&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
2025년도 하반기 KCNC 연구개발 및 경영 신입/경력사원 모집,케이씨엔씨(주),경기 군포시,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51271810&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
[백엔드 개발자] 백엔드 개발자 모집,(주)딥앤하이,서울 성동구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51337279&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
[강남/정규직] AI데이터 사이언티스트 채용,에이치알서비스(주),서울 강남구,~ 08/14(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51299632&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
(주)비센스바움 자바 웹개발자 채용,(주)비센스바움,서울 성동구,~ 08/13(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51288585&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
[다우키움 계열사] 2025 개발자 대규모 채용,(주)키다리스튜디오,서울 성동구,~ 07/30(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51302298&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
AI 사업부 JAVA 개발자 (신입),엔셀 주식회사,서울 강남구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51170392&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
㈜마이크로인피니티 수원사업장 정규직 사원 모집,(주)마이크로인피니티,경기 수원시 영통구,~ 08/17(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51052445&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
㈜마이크로인피니티 대전사업장 정규직 사원 모집,(주)마이크로인피니티,대전 유성구,~ 09/20(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51351793&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
2025년 상반기 웹개발자 모집( 신입/경력),크림하우스(주),서울 영등포구,~ 08/16(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51321394&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
각 부문별 신입/경력 채용,(주)알체라,경기 성남시 분당구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51333205&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
[펄어비스] [신입] 시스템 엔지니어 모집,(주)펄어비스,경기 과천시,~ 09/22(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51386900&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
플랫폼 백엔드 개발자 (신입),(주)우노트레이딩,서울 강남구,~ 08/20(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51365005&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
[LS ITC] 경력직 수시채용,엘에스아이티씨(주),서울 용산구,~ 09/05(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51224013&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
"개발자(백엔드,AI NLP,AI 데이터처리) 신입/경력",(주)엔디소프트,서울 강남구,~ 09/23(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51394547&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
(주)세이프티아 웹개발자(프론트엔드/백엔드) 채용,(주)세이프티아,경기 성남시 분당구,~ 08/08(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51252064&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
아뮤즈 개발실 개발자 채용,(주)아뮤즈,부산 부산진구,~ 08/21(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51364844&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
[SK매직] '25년 하반기 R&D 경력 인재 상시 영입,에스케이인텔릭스(주),경기 과천시,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51203175&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
[NARA SPACE] 각 부문별 직원모집,(주)나라스페이스테크놀로지,서울 영등포구,~ 08/31(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50846359&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
"나는 진정한 개발자라고 생각하는 풀스택, AI 개발자를 모십니다",주식회사 데브스토리즈,서울 금천구,~ 08/23(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51383499&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
솔루션 및 서비스 IT 개발자 정규직 채용(신입),(주)메타소프트,서울 구로구,~ 08/19(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51344123&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
[다인] 심리검사 기획/조직진단 데이터분석 담당 채용형 인턴,주식회사 다인,서울 강남구,~ 08/15(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51311647&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
우리산업(주)  용인연구소 S/W 경력직 채용,우리산업(주),경기 용인시 기흥구,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51294295&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
[셀팜] 백엔드 개발자 모집 - IT개발·데이터,셀팜,서울 금천구,~ 08/20(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51344892&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
네트워크 엔지니어 - 오피스 네트워크,(주)카카오페이,경기 성남시 분당구,~ 08/23(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51385217&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
개발자(신입/경력) 모집,(주)더블오,부산 해운대구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51226686&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
[더데이랩스] 개발자 채용 (복지우수),(주)더데이랩스,서울 강남구,~ 08/09(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51266719&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
TYM 경력사원 모집 (전북/익산),(주)티와이엠,전북 익산시,~ 09/01(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51203497&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
[DB하이텍 & DB글로벌칩] 경력사원 공개채용 (7월),(주)DB하이텍,경기 부천시,~ 08/03(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51208268&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
[SAMG엔터테인먼트] 제작본부 각 부문별 채용(신입/경력),(주)에스에이엠지엔터테인먼트,서울 강남구,~ 08/31(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51289371&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
(주)프라코 신입·경력직 모집(구매관리팀),(주)프라코,경기 화성시,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51061854&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
(주)프라코 중앙기술연구소 연구원모집(에어모빌리티추진Lab),(주)프라코,경기 화성시,~ 08/08(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51254603&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
에스디바이오센서(주) R&D 연구원 수시채용,에스디바이오센서(주),경기 수원시 영통구,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51294339&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
연구행정 및 연구지원 인력 모집,차의과학대학교 분당차병원,경기 성남시 분당구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51383676&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
25년 하반기 부문별 채용,아트리움컨설턴트(주),경기 화성시,~ 07/29(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51163612&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
(주)엔이비 환경연구분야 연구원 신입사원 모집,(주)엔이비,서울 금천구,~ 08/20(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51349697&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
[인천 송도 근무] 일반 사무직 채용(평일 13시 출근),(주)쇼엠,인천 연수구,~ 09/12(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51288659&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
[알라딘] 백엔드 엔지니어,(주)알라딘커뮤니케이션,서울 중구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51147592&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=4ec4b27a-1f35-44e6-9618-4993a3a8caec
[알라딘] DevOps 경력직 채용,(주)알라딘커뮤니케이션,서울 중구,~ 08/01(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51255906&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[알라딘] AI 엔지니어(경력직),(주)알라딘커뮤니케이션,서울 중구,~ 08/17(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51326859&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[쿠팡] 카탈로그 데이터 분석 & 테스트 PM,쿠팡(주),서울 송파구,~ 07/30(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51156633&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
서울대학교병원 VitalLab 대학원생 모집,서울대학교병원,서울 종로구,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51071721&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
에이티아이(주) 기술연구소 데이터 분석 직무,에이티아이(주),인천 연수구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51316062&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
에이티아이(주) 기술연구소 AI 개발 직무,에이티아이(주),인천 연수구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51316207&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
에이티아이(주) 기술연구소 계측 직무,에이티아이(주),인천 연수구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51316356&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
글로벌IT보안관제센터(Asia) 경력 채용,에스엔에프코리아(주),서울 중구,~ 08/13(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51301589&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[무료]AI+데이터센터 전문인력 양성과정 교육생 모집,충북대학교산학협력단,충북전체,~ 08/10(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51253466&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
C++ 소프트웨어 개발자(신입),펜타시큐리티(주),서울 영등포구,~ 08/13(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51301600&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
단암시스템즈 연구개발직(응용 소프트웨어 부문) 신입/경력 모집,단암시스템즈(주),경기 안양시 동안구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51175488&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[메타빌드] AI 제품 개발/인프라 구축 인력 채용,메타빌드(주),서울 서초구,~ 08/17(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51271035&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
SSAFY IT 교수설계자 경력직 채용 (정규직),(주)멀티캠퍼스,서울 강남구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51397651&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
현대자동차그룹 지아이티 OTA 소프트웨어 개발 경력 채용,(주)지아이티,서울 송파구,~ 08/03(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51285311&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
한진정보통신(주) 부문별 수시 채용,한진정보통신(주),서울 강서구,~ 08/14(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51363261&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
2025년 IT파트 경력 채용 모집,(주)이노블록,경기 화성시,~ 08/24(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51390291&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[신입/경력] 소프트웨어(SW) 우수인재 모집,(주)제노레이,서울 강남구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51002748&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
Vision 검사 연구·개발 연구원 채용 (신입/경력),(주)에이치비테크놀러지,경기 성남시 분당구,~ 08/30(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51175928&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
국립암센터 생물정보학(Bioinformatics) 연구실 연구원 모집,국립암센터,경기 고양시 일산동구,~ 08/08(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51304576&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
Java 개발자 모집,코리아엑스퍼트(주),서울 영등포구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51350063&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
교보증권 백엔드개발자 채용,교보증권(주),서울 영등포구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51324610&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
(주)버텍스아이디 MES 개발자(Web 개발자),(주)버텍스아이디,서울 송파구,~ 08/23(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51387084&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[nProtect] 악성코드 대응/분석 업무 - 경력무관,(주)잉카인터넷,서울 강서구,~ 08/24(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51394092&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
AI 사업부 인공지능 개발자 (신입),엔셀 주식회사,서울 강남구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51170553&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[서울] R&D전략개발실 빅데이터 전담 연구원 모집,(주)엔지켐생명과학,서울 서초구,~ 08/09(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51265711&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
k8s / DevOps 엔지니어 모집,엔에이치엔인재아이엔씨(주),서울 구로구,~ 08/15(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51313161&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[뉴로메카] 소프트웨어 개발자 채용,(주)뉴로메카,서울 성동구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50916000&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[캐시워크] 데이터분석 담당 채용전환형 인턴,넛지헬스케어(주),서울 강남구,~ 09/12(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51290313&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[넥스트칩] 2025년 7월 각 부문 모집,(주)넥스트칩,경기 성남시 분당구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51133073&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[강소기업/정규직/로보틱스솔루션기업] AI엔지니어 채용,(주)사람인에이치에스,경남 김해시,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51385132&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
(무료교육) 클라우드 기반 스마트 융합보안 과정,에스케이쉴더스(주),서울전체,~ 08/24(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51395219&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[인프라팀] IT 인프라 엔지니어,엔쓰리엔(주),서울 강남구,~ 08/19(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51349901&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
아남전자(주) 시스템 및 전산업무 담당자 모집,아남전자(주),서울 구로구,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50902191&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[에스팩(주) 부산지사] 광학 실험 보조 연구원 모집,에스팩(주),부산 남구,~ 08/22(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51103183&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[알바천국] 웹개발자 정규직 모집,(주)미디어윌네트웍스,서울 강남구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51294356&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
데이터분석가 구인,(주)에이엔게임즈,경기 성남시 분당구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51224174&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
(주)모비젠 JAVA 서버 개발자 채용,(주)모비젠,경기 성남시 수정구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51229054&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
인공지능(AI) 모델러(경력),㈜더아이엠씨,서울 중구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51266141&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[CORNERSTONE42] 데이터 엔지니어 모집,(주)코너스톤42,경기 성남시 분당구,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51149110&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[INEEJI] (주)인이지 데이터분석가/AI엔지니어 전문가 채용,(주)인이지,서울 서초구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51317850&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[APLUS AI] 검색&추천 Product Manager (신입~5년),(주)버즈니,서울 관악구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51242033&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
Vision/3D AI 개발자,(주)에이아이웍스,서울 송파구,~ 08/20(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51358987&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
데이터 엔지니어 신입,(주)에이아이웍스,서울 송파구,~ 08/20(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51359769&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
AI(인공지능) 개발 및 데이터 분석 연구자,마린웍스(주),서울 종로구,~ 09/22(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51384451&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
생성형 AI 데이터사이언티스트,(주)애자일소다,서울 강남구,~ 08/12(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51290438&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[신입/경력] AI / 빅데이터 개발,포인트아이(주),서울 강남구,~ 08/15(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51315974&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
"개발자(백엔드,AI NLP,AI 데이터처리) 신입/경력 모집",(주)엔디소프트,부산 해운대구,~ 09/23(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51394529&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[인공지능솔루션] 엔지니어 직군 채용,(주)제논,서울 강남구,~ 08/04(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50959033&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
Prompt Engineer,(주)보이스루,서울 강남구,~ 07/29(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51161871&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
소프트웨어 품질 검증 및 테스트 엔지니어 채용,(주)뉴라텍,서울 강남구,~ 09/21(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51373816&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
[디어유/버블] Backend개발 포지션 채용,(주)디어유,서울 강남구,~ 08/22(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51372080&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=fb012554-3dd0-4a5c-a958-083bf09adfef
